date,cat_id,product_id,root_cat_id,hits,clicks,popularity,cat_name
2021-02-21,11573,424805,202,3,0,2394,Nettverkskabler
2021-02-22,11037,434923,11748,5,2,20919,Grill
2021-02-22,11091,241400,101,2,0,5732,3D-printer
2021-02-22,11573,211757,101,3,2,1197,Nettverkskabler
2021-02-23,11037,434923,11748,3,2,20919,Grill
2021-02-23,11573,424805,202,3,0,2394,Nettverkskabler
2021-02-24,11037,434923,11748,2,0,20919,Grill
2021-02-24,11573,213048,101,1,0,1197,Nettverkskabler
2021-02-25,11037,434923,11748,2,0,20919,Grill
2021-02-25,11091,241400,101,1,0,5732,3D-printer
2021-02-26,11573,424805,202,3,1,2394,Nettverkskabler
2021-02-27,11037,434923,11748,2,1,20919,Grill
2021-02-27,11573,213048,101,1,0,1197,Nettverkskabler
2021-02-28,11037,434923,11748,1,0,20919,Grill
2021-02-28,11573,211757,101,2,1,1197,Nettverkskabler
2021-03-01,11037,434923,11748,6,0,20919,Grill
2021-03-01,11573,424805,202,6,2,2394,Nettverkskabler
2021-03-02,11037,434923,11748,1,0,20919,Grill
2021-03-02,11573,424805,202,5,0,2394,Nettverkskabler
2021-03-03,11037,434923,11748,5,5,20919,Grill
2021-03-03,11573,424805,202,2,3,2394,Nettverkskabler
2021-03-04,11037,434923,11748,4,0,20919,Grill
2021-03-04,11573,213048,101,1,0,1197,Nettverkskabler
2021-03-05,11037,434923,11748,4,0,20919,Grill
2021-03-05,11573,424805,202,5,3,2394,Nettverkskabler
2021-03-06,11037,434923,11748,2,0,20919,Grill
2021-03-06,11091,241400,101,1,1,5732,3D-printer
2021-03-06,11573,424805,202,5,0,2394,Nettverkskabler
2021-03-08,33,311569,101,3,2,10035,Tastatur
2021-03-08,11037,434923,11748,10,2,20919,Grill
2021-03-08,11573,424805,202,2,0,2394,Nettverkskabler
2021-03-09,11037,434923,11748,2,0,20919,Grill
2021-03-09,11091,241400,101,1,0,5732,3D-printer
2021-03-09,11573,424805,202,6,3,2394,Nettverkskabler
2021-03-10,11037,434923,11748,4,1,20919,Grill
2021-03-10,11573,211757,101,2,0,1197,Nettverkskabler
2021-03-11,11037,434923,11748,3,0,20919,Grill
2021-03-11,11573,424805,202,9,3,2394,Nettverkskabler
2021-03-12,11037,434923,11748,4,3,20919,Grill
2021-03-12,11091,241400,101,2,1,5732,3D-printer
2021-03-12,11573,213048,101,5,2,1197,Nettverkskabler
2021-03-13,11037,434923,11748,3,1,20919,Grill
2021-03-13,11573,424805,202,4,1,2394,Nettverkskabler
2021-03-14,11037,434923,11748,1,0,20919,Grill
2021-03-14,11573,424805,202,11,2,2394,Nettverkskabler
2021-03-15,11037,434923,11748,2,1,20919,Grill
2021-03-15,11573,424805,202,4,2,2394,Nettverkskabler
2021-03-16,11037,434923,11748,2,2,20919,Grill
2021-03-16,11573,424805,202,6,0,2394,Nettverkskabler
2021-03-17,11037,434923,11748,7,3,20919,Grill
2021-03-17,11573,424805,202,5,2,2394,Nettverkskabler
2021-03-18,11037,434923,11748,8,5,20919,Grill
2021-03-18,11573,211757,101,1,2,1197,Nettverkskabler
2021-03-19,11573,424805,202,8,3,2394,Nettverkskabler
2021-03-20,11037,434923,11748,2,0,20919,Grill
2021-03-21,11037,434923,11748,15,8,20919,Grill
2021-03-21,11573,424805,202,3,0,2394,Nettverkskabler
2021-03-22,33,311569,101,1,0,10035,Tastatur
2021-03-22,11037,434923,11748,5,7,20919,Grill
2021-03-22,11091,241400,101,2,1,5732,3D-printer
2021-03-23,11037,434923,11748,12,7,20919,Grill
2021-03-23,11573,424805,202,2,0,2394,Nettverkskabler
2021-03-24,11037,434923,11748,12,6,20919,Grill
2021-03-24,11573,424805,202,5,0,2394,Nettverkskabler
2021-03-25,11037,434923,11748,5,2,20919,Grill
2021-03-25,11573,424805,202,2,0,2394,Nettverkskabler
2021-03-26,11037,434923,11748,2,4,20919,Grill
2021-03-26,11573,424805,202,4,2,2394,Nettverkskabler
2021-03-27,33,311569,101,1,1,10035,Tastatur
2021-03-27,11037,434923,11748,8,9,20919,Grill
2021-03-27,11573,424805,202,4,3,2394,Nettverkskabler
2021-03-28,11037,434923,11748,4,0,20919,Grill
2021-03-28,11573,211757,101,2,0,1197,Nettverkskabler
2021-03-29,11037,434923,11748,5,0,20919,Grill
2021-03-29,11573,424805,202,7,3,2394,Nettverkskabler
2021-03-30,11037,434923,11748,17,12,20919,Grill
2021-03-30,11573,211757,101,3,0,1197,Nettverkskabler
2021-03-31,11037,434923,11748,14,4,20919,Grill
2021-04-01,11037,434923,11748,7,3,20919,Grill
2021-04-01,11573,424805,202,2,0,2394,Nettverkskabler
2021-04-02,11037,434923,11748,8,3,20919,Grill
2021-04-02,11573,424805,202,2,0,2394,Nettverkskabler
2021-04-03,11037,434923,11748,9,5,20919,Grill
2021-04-03,11091,241400,101,1,0,5732,3D-printer
2021-04-03,11573,211757,101,3,0,1197,Nettverkskabler
2021-04-04,11037,434923,11748,7,5,20919,Grill
2021-04-05,11037,434923,11748,9,3,20919,Grill
2021-04-05,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-06,11037,434923,11748,26,7,20919,Grill
2021-04-06,11573,211757,101,1,0,1197,Nettverkskabler
2021-04-07,11037,434923,11748,15,3,20919,Grill
2021-04-07,11573,424805,202,4,1,2394,Nettverkskabler
2021-04-08,11037,434923,11748,8,1,20919,Grill
2021-04-08,11091,241400,101,1,0,5732,3D-printer
2021-04-09,11037,434923,11748,7,2,20919,Grill
2021-04-09,11091,241400,101,1,0,5732,3D-printer
2021-04-09,11573,211757,101,3,0,1197,Nettverkskabler
2021-04-10,11037,434923,11748,6,0,20919,Grill
2021-04-10,11091,241400,101,1,0,5732,3D-printer
2021-04-10,11573,424805,202,5,3,2394,Nettverkskabler
2021-04-11,11037,434923,11748,13,7,20919,Grill
2021-04-11,11573,211757,101,1,1,1197,Nettverkskabler
2021-04-12,11037,434923,11748,12,1,20919,Grill
2021-04-12,11091,241400,101,1,1,5732,3D-printer
2021-04-12,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-13,11037,434923,11748,4,1,20919,Grill
2021-04-13,11573,424805,202,3,0,2394,Nettverkskabler
2021-04-14,11037,434923,11748,16,3,20919,Grill
2021-04-14,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-15,11037,434923,11748,15,2,20919,Grill
2021-04-15,11573,211757,101,1,0,1197,Nettverkskabler
2021-04-16,11037,434923,11748,13,4,20919,Grill
2021-04-16,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-17,11037,434923,11748,15,9,20919,Grill
2021-04-17,11573,424805,202,4,2,2394,Nettverkskabler
2021-04-18,11037,434923,11748,10,9,20919,Grill
2021-04-19,11037,434923,11748,17,5,20919,Grill
2021-04-19,11573,211757,101,1,0,1197,Nettverkskabler
2021-04-20,11037,434923,11748,11,2,20919,Grill
2021-04-21,11037,434923,11748,11,0,20919,Grill
2021-04-21,11573,424805,202,3,0,2394,Nettverkskabler
2021-04-22,11037,434923,11748,4,1,20919,Grill
2021-04-22,11573,211757,101,5,1,1197,Nettverkskabler
2021-04-23,11037,434923,11748,6,1,20919,Grill
2021-04-23,11573,211757,101,2,0,1197,Nettverkskabler
2021-04-24,11037,434923,11748,6,1,20919,Grill
2021-04-25,11037,434923,11748,12,4,20919,Grill
2021-04-26,11037,434923,11748,11,4,20919,Grill
2021-04-26,11573,211757,101,2,0,1197,Nettverkskabler
2021-04-27,11037,434923,11748,18,4,20919,Grill
2021-04-28,11037,434923,11748,14,2,20919,Grill
2021-04-28,11573,211757,101,2,0,1197,Nettverkskabler
2021-04-29,11037,434923,11748,15,4,20919,Grill
2021-04-29,11573,213048,101,1,1,1197,Nettverkskabler
2021-04-30,11037,434923,11748,11,1,20919,Grill
2021-05-01,11037,434923,11748,13,3,20919,Grill
2021-05-01,11573,213048,101,2,3,1197,Nettverkskabler
2021-05-02,11037,434923,11748,9,1,20919,Grill
2021-05-02,11573,424805,202,9,4,2394,Nettverkskabler
2021-05-03,11037,434923,11748,9,1,20919,Grill
2021-05-03,11573,424805,202,3,1,2394,Nettverkskabler
2021-05-04,11037,434923,11748,14,1,20919,Grill
2021-05-05,33,311569,101,1,2,10035,Tastatur
2021-05-05,11037,434923,11748,6,0,20919,Grill
2021-05-05,11573,424805,202,3,1,2394,Nettverkskabler
2021-05-06,11037,434923,11748,4,0,20919,Grill
2021-05-06,11091,241400,101,1,0,5732,3D-printer
2021-05-06,11573,213048,101,1,1,1197,Nettverkskabler
2021-05-07,11037,434923,11748,8,0,20919,Grill
2021-05-07,11573,424805,202,2,0,2394,Nettverkskabler
2021-05-08,11037,434923,11748,12,0,20919,Grill
2021-05-08,11573,213048,101,1,0,1197,Nettverkskabler
2021-05-09,11037,434923,11748,2,0,20919,Grill
2021-05-09,11091,241400,101,1,0,5732,3D-printer
2021-05-09,11573,211757,101,2,0,1197,Nettverkskabler
2021-05-10,11037,434923,11748,12,0,20919,Grill
2021-05-11,11037,434923,11748,4,1,20919,Grill
2021-05-11,11573,424805,202,5,0,2394,Nettverkskabler
2021-05-12,11037,434923,11748,12,2,20919,Grill
2021-05-12,11573,424805,202,2,2,2394,Nettverkskabler
2021-05-13,33,311569,101,1,0,10035,Tastatur
2021-05-13,11037,434923,11748,4,0,20919,Grill
2021-05-13,11573,424805,202,4,2,2394,Nettverkskabler
2021-05-14,11037,434923,11748,2,0,20919,Grill
2021-05-14,11573,424805,202,6,0,2394,Nettverkskabler
2021-05-15,11037,434923,11748,3,1,20919,Grill
2021-05-15,11091,241400,101,10,1,5732,3D-printer
2021-05-15,11573,213048,101,1,2,1197,Nettverkskabler
2021-05-16,11037,434923,11748,4,0,20919,Grill
2021-05-16,11091,241400,101,8,2,5732,3D-printer
2021-05-16,11573,424805,202,4,1,2394,Nettverkskabler
2021-05-17,11037,434923,11748,2,0,20919,Grill
2021-05-18,33,311569,101,1,0,10035,Tastatur
2021-05-18,11037,434923,11748,5,2,20919,Grill
2021-05-18,11573,424805,202,2,3,2394,Nettverkskabler
2021-05-19,11037,434923,11748,3,0,20919,Grill
2021-05-19,11091,241400,101,1,0,5732,3D-printer
2021-05-20,11037,434923,11748,3,14,20919,Grill
2021-05-20,11091,241400,101,1,1,5732,3D-printer
2021-05-20,11573,424805,202,3,2,2394,Nettverkskabler
2021-05-21,11037,434923,11748,57,49,20919,Grill
2021-05-21,11091,241400,101,2,1,5732,3D-printer
2021-05-21,11573,211757,101,3,2,1197,Nettverkskabler
2021-05-22,11037,434923,11748,7,1,20919,Grill
2021-05-22,11573,213048,101,1,0,1197,Nettverkskabler
2021-05-23,11037,434923,11748,4,0,20919,Grill
2021-05-23,11573,213048,101,2,1,1197,Nettverkskabler
2021-05-24,11037,434923,11748,2,0,20919,Grill
2021-05-24,11573,424805,202,7,2,2394,Nettverkskabler
2021-05-25,11037,434923,11748,7,0,20919,Grill
2021-05-25,11091,241400,101,2,2,5732,3D-printer
2021-05-25,11573,424805,202,8,0,2394,Nettverkskabler
2021-05-26,11037,434923,11748,9,0,20919,Grill
2021-05-26,11091,241400,101,1,0,5732,3D-printer
2021-05-26,11573,424805,202,3,1,2394,Nettverkskabler
2021-05-27,11037,434923,11748,5,1,20919,Grill
2021-05-27,11573,213048,101,3,2,1197,Nettverkskabler
2021-05-28,11037,434923,11748,2,1,20919,Grill
2021-05-28,11573,213048,101,1,1,1197,Nettverkskabler
2021-05-29,11037,434923,11748,5,0,20919,Grill
2021-05-29,11573,213048,101,2,0,1197,Nettverkskabler
2021-05-30,11037,434923,11748,6,1,20919,Grill
2021-05-30,11573,424805,202,5,0,2394,Nettverkskabler
2021-05-31,11037,434923,11748,6,2,20919,Grill
2021-05-31,11573,213048,101,1,0,1197,Nettverkskabler
2021-06-01,11037,434923,11748,25,3,20919,Grill
2021-06-01,11573,213048,101,1,1,1197,Nettverkskabler
2021-06-02,11037,434923,11748,5,2,20919,Grill
2021-06-02,11573,213048,101,2,1,1197,Nettverkskabler
2021-06-03,11037,434923,11748,6,0,20919,Grill
2021-06-04,11037,434923,11748,5,2,20919,Grill
2021-06-04,11573,424805,202,5,3,2394,Nettverkskabler
2021-06-05,11037,434923,11748,1,0,20919,Grill
2021-06-05,11573,213048,101,1,0,1197,Nettverkskabler
2021-06-06,11037,434923,11748,11,3,20919,Grill
2021-06-06,11573,211757,101,2,4,1197,Nettverkskabler
2021-06-07,11037,434923,11748,20,4,20919,Grill
2021-06-08,33,311569,101,3,0,10035,Tastatur
2021-06-08,11037,434923,11748,16,3,20919,Grill
2021-06-08,11091,241400,101,1,0,5732,3D-printer
2021-06-08,11573,424805,202,6,0,2394,Nettverkskabler
2021-06-09,11037,434923,11748,8,2,20919,Grill
2021-06-09,11573,424805,202,2,0,2394,Nettverkskabler
2021-06-10,11037,434923,11748,16,3,20919,Grill
2021-06-10,11573,424805,202,4,0,2394,Nettverkskabler
2021-06-11,11037,434923,11748,7,1,20919,Grill
2021-06-11,11573,213048,101,1,1,1197,Nettverkskabler
2021-06-12,11037,434923,11748,7,2,20919,Grill
2021-06-12,11573,211757,101,1,1,1197,Nettverkskabler
2021-06-13,11037,434923,11748,2,0,20919,Grill
2021-06-13,11091,241400,101,13,1,5732,3D-printer
2021-06-13,11573,424805,202,7,2,2394,Nettverkskabler
2021-06-14,11037,434923,11748,14,1,20919,Grill
2021-06-14,11091,241400,101,1,0,5732,3D-printer
2021-06-14,11573,424805,202,4,3,2394,Nettverkskabler
2021-06-15,11037,434923,11748,2,0,20919,Grill
2021-06-15,11573,424805,202,3,0,2394,Nettverkskabler
2021-06-16,11037,434923,11748,1,0,20919,Grill
2021-06-16,11091,241400,101,1,0,5732,3D-printer
2021-06-16,11573,213048,101,1,0,1197,Nettverkskabler
2021-06-17,33,311569,101,3,2,10035,Tastatur
2021-06-17,11037,434923,11748,8,3,20919,Grill
2021-06-17,11091,241400,101,2,0,5732,3D-printer
2021-06-18,11037,434923,11748,9,2,20919,Grill
2021-06-18,11091,241400,101,1,0,5732,3D-printer
2021-06-18,11573,211757,101,1,0,1197,Nettverkskabler
2021-06-19,11091,241400,101,1,2,5732,3D-printer
2021-06-19,11573,424805,202,4,0,2394,Nettverkskabler
2021-06-20,11037,434923,11748,5,3,20919,Grill
2021-06-20,11573,424805,202,2,0,2394,Nettverkskabler
2021-06-21,11037,434923,11748,8,4,20919,Grill
2021-06-21,11573,211757,101,3,1,1197,Nettverkskabler
2021-06-22,11037,434923,11748,1,0,20919,Grill
2021-06-22,11091,241400,101,1,1,5732,3D-printer
2021-06-22,11573,424805,202,3,2,2394,Nettverkskabler
2021-06-23,33,311569,101,1,0,10035,Tastatur
2021-06-23,11037,434923,11748,2,0,20919,Grill
2021-06-23,11091,241400,101,1,0,5732,3D-printer
2021-06-23,11573,211757,101,1,0,1197,Nettverkskabler
2021-06-24,11037,434923,11748,8,1,20919,Grill
2021-06-24,11573,424805,202,4,0,2394,Nettverkskabler
2021-06-25,11037,434923,11748,1,0,20919,Grill
2021-06-25,11573,424805,202,4,2,2394,Nettverkskabler
2021-06-26,11037,434923,11748,2,0,20919,Grill
2021-06-26,11573,424805,202,4,2,2394,Nettverkskabler
2021-06-27,11037,434923,11748,3,1,20919,Grill
2021-06-27,11573,424805,202,2,0,2394,Nettverkskabler
2021-06-28,11037,434923,11748,3,0,20919,Grill
2021-06-28,11091,241400,101,1,0,5732,3D-printer
2021-06-29,11037,434923,11748,2,0,20919,Grill
2021-06-29,11573,213048,101,3,1,1197,Nettverkskabler
2021-06-30,11037,434923,11748,4,1,20919,Grill
2021-07-01,11037,434923,11748,5,0,20919,Grill
2021-07-01,11573,211757,101,1,0,1197,Nettverkskabler
2021-07-03,11037,434923,11748,3,4,20919,Grill
2021-07-03,11573,424805,202,4,5,2394,Nettverkskabler
2021-07-04,11037,434923,11748,2,2,20919,Grill
2021-07-04,11091,241400,101,1,0,5732,3D-printer
2021-07-04,11573,424805,202,3,2,2394,Nettverkskabler
2021-07-05,11037,434923,11748,4,0,20919,Grill
2021-07-05,11091,241400,101,3,0,5732,3D-printer
2021-07-05,11573,213048,101,4,0,1197,Nettverkskabler
2021-07-06,11037,434923,11748,2,0,20919,Grill
2021-07-06,11573,424805,202,9,7,2394,Nettverkskabler
2021-07-07,11037,434923,11748,1,0,20919,Grill
2021-07-07,11573,424805,202,5,2,2394,Nettverkskabler
2021-07-08,11037,434923,11748,2,1,20919,Grill
2021-07-08,11573,424805,202,6,3,2394,Nettverkskabler
2021-07-09,11037,434923,11748,2,0,20919,Grill
2021-07-09,11573,213048,101,2,0,1197,Nettverkskabler
2021-07-10,11037,434923,11748,3,0,20919,Grill
2021-07-11,11037,434923,11748,1,0,20919,Grill
2021-07-11,11573,213048,101,2,1,1197,Nettverkskabler
2021-07-12,11037,434923,11748,4,2,20919,Grill
2021-07-14,11037,434923,11748,8,6,20919,Grill
2021-07-14,11573,213048,101,3,1,1197,Nettverkskabler
2021-07-15,11037,434923,11748,3,0,20919,Grill
2021-07-16,11037,434923,11748,8,2,20919,Grill
2021-07-16,11091,241400,101,1,0,5732,3D-printer
2021-07-16,11573,211757,101,2,1,1197,Nettverkskabler
2021-07-17,11037,434923,11748,6,5,20919,Grill
2021-07-17,11573,211757,101,2,1,1197,Nettverkskabler
2021-07-18,11037,434923,11748,1,0,20919,Grill
2021-07-18,11091,241400,101,2,0,5732,3D-printer
2021-07-18,11573,211757,101,7,2,1197,Nettverkskabler
2021-07-19,11037,434923,11748,1,0,20919,Grill
2021-07-19,11573,211757,101,2,2,1197,Nettverkskabler
2021-07-20,11037,434923,11748,2,0,20919,Grill
2021-07-20,11091,241400,101,2,0,5732,3D-printer
2021-07-20,11573,424805,202,2,0,2394,Nettverkskabler
2021-07-21,11037,434923,11748,3,1,20919,Grill
2021-07-22,11037,434923,11748,1,3,20919,Grill
2021-07-22,11091,241400,101,1,0,5732,3D-printer
2021-07-22,11573,424805,202,8,5,2394,Nettverkskabler
2021-07-23,33,311569,101,1,0,10035,Tastatur
2021-07-23,11037,434923,11748,5,1,20919,Grill
2021-07-23,11573,211757,101,1,0,1197,Nettverkskabler
2021-07-24,11037,434923,11748,1,0,20919,Grill
2021-07-24,11573,424805,202,2,0,2394,Nettverkskabler
2021-07-25,11037,434923,11748,4,0,20919,Grill
2021-07-25,11573,211757,101,2,1,1197,Nettverkskabler
2021-07-26,11037,434923,11748,1,0,20919,Grill
2021-07-26,11091,241400,101,1,0,5732,3D-printer
2021-07-26,11573,424805,202,3,2,2394,Nettverkskabler
2021-07-27,11037,434923,11748,6,1,20919,Grill
2021-07-27,11573,424805,202,3,1,2394,Nettverkskabler
2021-07-28,11037,434923,11748,11,2,20919,Grill
2021-07-28,11573,213048,101,1,1,1197,Nettverkskabler
2021-07-29,11037,434923,11748,3,0,20919,Grill
2021-07-29,11091,241400,101,1,0,5732,3D-printer
2021-07-29,11573,211757,101,4,2,1197,Nettverkskabler
2021-07-30,11037,434923,11748,2,2,20919,Grill
2021-07-30,11573,213048,101,1,0,1197,Nettverkskabler
2021-07-31,11037,434923,11748,1,0,20919,Grill
2021-07-31,11091,241400,101,1,0,5732,3D-printer
2021-07-31,11573,424805,202,3,1,2394,Nettverkskabler
2021-08-01,11037,434923,11748,9,3,20919,Grill
2021-08-01,11573,213048,101,2,0,1197,Nettverkskabler
2021-08-02,11037,434923,11748,4,2,20919,Grill
2021-08-02,11573,424805,202,6,1,2394,Nettverkskabler
2021-08-03,11037,434923,11748,9,1,20919,Grill
2021-08-03,11573,424805,202,3,2,2394,Nettverkskabler
2021-08-04,11037,434923,11748,15,4,20919,Grill
2021-08-04,11573,424805,202,4,1,2394,Nettverkskabler
2021-08-05,11037,434923,11748,5,2,20919,Grill
2021-08-05,11573,424805,202,3,1,2394,Nettverkskabler
2021-08-06,11037,434923,11748,4,3,20919,Grill
2021-08-06,11573,424805,202,3,1,2394,Nettverkskabler
2021-08-07,11037,434923,11748,7,1,20919,Grill
2021-08-07,11573,213048,101,1,1,1197,Nettverkskabler
2021-08-08,11037,434923,11748,11,1,20919,Grill
2021-08-09,11037,434923,11748,7,1,20919,Grill
2021-08-09,11573,213048,101,1,0,1197,Nettverkskabler
2021-08-10,11037,434923,11748,8,2,20919,Grill
2021-08-10,11573,424805,202,2,1,2394,Nettverkskabler
2021-08-11,11037,434923,11748,1,0,20919,Grill
2021-08-11,11573,211757,101,2,0,1197,Nettverkskabler
2021-08-12,11037,434923,11748,4,1,20919,Grill
2021-08-12,11573,424805,202,2,0,2394,Nettverkskabler
2021-08-13,11037,434923,11748,5,1,20919,Grill
2021-08-13,11091,241400,101,1,0,5732,3D-printer
2021-08-14,11037,434923,11748,3,0,20919,Grill
2021-08-15,11037,434923,11748,1,0,20919,Grill
2021-08-15,11573,424805,202,2,1,2394,Nettverkskabler
2021-08-16,11573,424805,202,3,0,2394,Nettverkskabler
2021-08-17,11037,434923,11748,3,0,20919,Grill
2021-08-17,11573,213048,101,1,0,1197,Nettverkskabler
2021-08-18,11037,434923,11748,3,0,20919,Grill
2021-08-18,11573,211757,101,2,0,1197,Nettverkskabler
2021-08-19,11037,434923,11748,5,1,20919,Grill
2021-08-20,11037,434923,11748,2,1,20919,Grill
2021-08-20,11573,211757,101,1,0,1197,Nettverkskabler
2021-08-21,11037,434923,11748,1,0,20919,Grill
2021-08-21,11573,211757,101,3,3,1197,Nettverkskabler
2021-08-22,11037,434923,11748,2,2,20919,Grill
2021-08-22,11573,213048,101,1,0,1197,Nettverkskabler
2021-08-23,11037,434923,11748,2,1,20919,Grill
2021-08-24,11091,241400,101,1,0,5732,3D-printer
2021-08-24,11573,424805,202,6,1,2394,Nettverkskabler
2021-08-25,11573,424805,202,4,1,2394,Nettverkskabler
2021-08-26,11573,424805,202,2,2,2394,Nettverkskabler
2021-08-27,11037,434923,11748,2,0,20919,Grill
2021-08-27,11573,424805,202,6,1,2394,Nettverkskabler
2021-08-28,11573,213048,101,1,1,1197,Nettverkskabler
2021-08-29,11037,434923,11748,3,3,20919,Grill
2021-08-30,11037,434923,11748,1,0,20919,Grill
2021-08-31,11037,434923,11748,3,0,20919,Grill
2021-08-31,11573,213048,101,1,0,1197,Nettverkskabler
2021-09-01,11037,434923,11748,2,0,20919,Grill
2021-09-01,11573,213048,101,2,0,1197,Nettverkskabler
2021-09-02,11037,434923,11748,1,0,20919,Grill
2021-09-03,11037,434923,11748,1,0,20919,Grill
2021-09-03,11573,424805,202,10,4,2394,Nettverkskabler
2021-09-04,11037,434923,11748,3,3,20919,Grill
2021-09-04,11573,424805,202,3,0,2394,Nettverkskabler
2021-09-05,11037,434923,11748,1,0,20919,Grill
2021-09-06,11037,434923,11748,13,4,20919,Grill
2021-09-06,11573,424805,202,4,0,2394,Nettverkskabler
2021-09-07,11037,434923,11748,7,0,20919,Grill
2021-09-08,11037,434923,11748,7,2,20919,Grill
2021-09-08,11573,211757,101,1,1,1197,Nettverkskabler
