215117702,415223,11536,8971,connected,415222,11536,8971,1499,2021-09-03 04:16:31.499640,11747
215117703,415223,11536,8971,root_popularity,453060,11422,8422,8,2021-09-03 04:16:31.605073,11747
215117704,415223,11536,8971,root_popularity,457372,11422,8422,8,2021-09-03 04:16:31.609812,11747
215117705,415223,11536,8971,root_popularity,390481,11524,16037,8,2021-09-03 04:16:31.615243,11747
215117706,415223,11536,8971,root_popularity,506708,11422,8422,8,2021-09-03 04:16:31.619640,11747
215117707,415223,11536,8971,root_popularity,266092,11423,3175,4,2021-09-03 04:16:31.623695,11747
215117708,418247,12760,16110,root_popularity,444149,13020,1249,8,2021-09-03 04:16:31.847739,11390
215117709,418247,12760,16110,root_popularity,488073,13451,11517,6,2021-09-03 04:16:31.857188,11390
215117710,418247,12760,16110,root_popularity,276243,13451,11517,3,2021-09-03 04:16:31.862031,11390
215117711,418247,12760,16110,root_popularity,426906,12173,17274,5,2021-09-03 04:16:31.866075,11390
215117712,418247,12760,16110,root_popularity,433933,12256,1249,5,2021-09-03 04:16:31.869550,11390
215117713,416959,11855,12862,user_events,219956,11855,6681,30,2021-09-03 04:16:32.013837,11750
215117714,416959,11855,12862,user_events,309344,11855,2818,13,2021-09-03 04:16:32.017002,11750
215117715,416959,11855,12862,user_events,352930,273,7713,12,2021-09-03 04:16:32.020056,11750
215117716,416959,11855,12862,user_events,403018,273,2824,8,2021-09-03 04:16:32.023556,11750
215117717,416959,11855,12862,user_events,402440,11812,12862,5,2021-09-03 04:16:32.027693,11750
215117718,416959,11855,12862,user_events,359091,11855,6872,4,2021-09-03 04:16:32.031319,11750
215117719,416959,11855,12862,user_events,295197,11855,2472,2,2021-09-03 04:16:32.036216,11750
215117720,416959,11855,12862,user_events,440938,11037,17660,3,2021-09-03 04:16:32.039823,11748
215117721,416959,11855,12862,user_events,341652,11282,10018,3,2021-09-03 04:16:32.043431,11750
215117722,416959,11855,12862,user_events,409693,273,3468,2,2021-09-03 04:16:32.046546,11750
215117723,416959,11855,12862,user_events,515214,11855,13989,2,2021-09-03 04:16:32.049798,11750
215117724,416959,11855,12862,user_events,515213,11855,15299,2,2021-09-03 04:16:32.052433,11750
215117725,416959,11855,12862,user_events,462819,11855,14062,2,2021-09-03 04:16:32.055263,11750
215117726,416959,11855,12862,root_popularity,504773,10343,12420,15,2021-09-03 04:16:32.159051,11750
215117727,416959,11855,12862,root_popularity,297877,11070,9049,9,2021-09-03 04:16:32.163951,11750
215117728,416959,11855,12862,root_popularity,395690,11054,564,11,2021-09-03 04:16:32.168109,11750
215117729,416959,11855,12862,root_popularity,425744,11458,6522,8,2021-09-03 04:16:32.171793,11750
214656735,488076,11054,168,user_events,395690,11054,564,317,2021-09-01 03:36:10.063292,11750
214656736,488076,11054,168,user_events,341610,11054,564,188,2021-09-01 03:36:10.067072,11750
214656737,488076,11054,168,user_events,488078,11054,168,180,2021-09-01 03:36:10.072491,11750
214656738,488076,11054,168,user_events,395706,11054,9474,128,2021-09-01 03:36:10.076240,11750
214656739,488076,11054,168,user_events,274625,11054,168,70,2021-09-01 03:36:10.080184,11750
214656740,488076,11054,168,user_events,403056,11054,151,100,2021-09-01 03:36:10.083789,11750
214656741,488076,11054,168,user_events,419067,11054,2472,89,2021-09-01 03:36:10.087827,11750
214656742,488076,11054,168,user_events,488077,11054,168,79,2021-09-01 03:36:10.094223,11750
214656743,488076,11054,168,user_events,493112,11054,151,54,2021-09-01 03:36:10.099445,11750
214656744,488076,11054,168,user_events,399825,11054,9474,46,2021-09-01 03:36:10.103914,11750
214656745,488076,11054,168,user_events,354252,11054,168,29,2021-09-01 03:36:10.108317,11750
214656746,488076,11054,168,user_events,395696,11054,564,13,2021-09-01 03:36:10.111851,11750
214656747,488076,11054,168,user_events,418947,11054,202,36,2021-09-01 03:36:10.115859,11750
214656748,488076,11054,168,user_events,401520,11054,564,35,2021-09-01 03:36:10.119864,11750
214656749,488076,11054,168,user_events,395703,11054,2517,31,2021-09-01 03:36:10.123371,11750
214656750,488076,11054,168,user_events,341629,11054,14059,6,2021-09-01 03:36:10.126623,11750
214656751,488076,11054,168,user_events,466748,11054,151,26,2021-09-01 03:36:10.130736,11750
215117730,416959,11855,12862,root_popularity,439893,11458,6522,8,2021-09-03 04:16:32.175219,11750
215117731,416638,12006,6506,connected,416637,11531,6506,1499,2021-09-03 04:16:32.395618,11747
215117732,416638,12006,6506,root_popularity,266092,11423,3175,5,2021-09-03 04:16:32.500364,11747
214656752,488076,11054,168,user_events,354639,11054,564,17,2021-09-01 03:36:10.136577,11750
214656753,488076,11054,168,user_events,395685,11054,564,23,2021-09-01 03:36:10.140480,11750
214656754,488076,11054,168,user_events,457085,11054,2472,21,2021-09-01 03:36:10.143263,11750
214656755,488076,11054,168,user_events,505114,11054,2472,21,2021-09-01 03:36:10.147892,11750
214656756,488076,11054,168,user_events,498025,11820,2517,20,2021-09-01 03:36:10.151195,11750
215117733,416638,12006,6506,root_popularity,453060,11422,8422,6,2021-09-03 04:16:32.504829,11747
215117734,416638,12006,6506,root_popularity,506708,11422,8422,6,2021-09-03 04:16:32.508457,11747
215117735,416638,12006,6506,root_popularity,457372,11422,8422,5,2021-09-03 04:16:32.511611,11747
215117736,416638,12006,6506,root_popularity,390481,11524,16037,5,2021-09-03 04:16:32.515036,11747
215117737,472245,12727,13992,user_events,432901,12727,13992,53,2021-09-03 04:16:32.716041,10049
215000199,389792,11492,175,user_events,423195,11492,2469,93,2021-09-03 03:41:36.934644,11096
215000200,389792,11492,175,user_events,514435,11492,6379,68,2021-09-03 03:41:36.939446,11096
215000201,389792,11492,175,user_events,514648,11492,2471,59,2021-09-03 03:41:36.943055,11096
215000202,389792,11492,175,user_events,273036,11492,175,31,2021-09-03 03:41:36.946599,11096
215000203,389792,11492,175,user_events,512104,248,175,40,2021-09-03 03:41:36.951161,11096
215000204,389792,11492,175,user_events,272985,11492,175,19,2021-09-03 03:41:36.955007,11096
215000205,389792,11492,175,user_events,378888,11492,2471,23,2021-09-03 03:41:36.959298,11096
215000206,389792,11492,175,user_events,333265,11492,175,22,2021-09-03 03:41:36.962693,11096
215000207,389792,11492,175,user_events,332534,11492,175,19,2021-09-03 03:41:36.965933,11096
215000208,389792,11492,175,user_events,359064,11492,175,19,2021-09-03 03:41:36.969706,11096
214891149,257460,11597,6506,root_popularity,390481,11524,16037,8,2021-09-02 03:31:08.832281,11747
214891150,257460,11597,6506,root_popularity,453060,11422,8422,6,2021-09-02 03:31:08.837887,11747
214891151,257460,11597,6506,root_popularity,457372,11422,8422,6,2021-09-02 03:31:08.841838,11747
214891152,257460,11597,6506,root_popularity,266092,11423,3175,6,2021-09-02 03:31:08.846256,11747
214891153,257460,11597,6506,root_popularity,506708,11422,8422,6,2021-09-02 03:31:08.849922,11747
215000209,389792,11492,175,user_events,453539,11492,2517,18,2021-09-03 03:41:36.972870,11096
215000210,389792,11492,175,user_events,513327,247,175,18,2021-09-03 03:41:36.975870,11096
215000211,389792,11492,175,user_events,319660,11339,175,18,2021-09-03 03:41:36.978593,11096
214656757,488076,11054,168,user_events,172876,11054,564,13,2021-09-01 03:36:10.158253,11750
214656758,488076,11054,168,user_events,395705,11054,2517,19,2021-09-01 03:36:10.161780,11750
214656759,488076,11054,168,user_events,341634,11054,14060,12,2021-09-01 03:36:10.164859,11750
214656760,488076,11054,168,user_events,472024,11820,6522,16,2021-09-01 03:36:10.171195,11750
214891154,257098,10053,10411,user_events,517603,10053,5756,2,2021-09-02 03:31:09.001289,10049
214891155,257098,10053,10411,root_popularity,399654,11324,816,5,2021-09-02 03:31:09.105571,10049
214891156,257098,10053,10411,root_popularity,398750,12252,13369,3,2021-09-02 03:31:09.110883,10049
214891157,257098,10053,10411,root_popularity,460028,12252,6522,3,2021-09-02 03:31:09.115088,10049
214891158,257098,10053,10411,root_popularity,492227,11417,13165,3,2021-09-02 03:31:09.119748,10049
215000212,389792,11492,175,user_events,386746,11492,2471,17,2021-09-03 03:41:36.982014,11096
214656761,488076,11054,168,user_events,401747,11336,2647,15,2021-09-01 03:36:10.174771,11750
214656762,488076,11054,168,user_events,457070,11054,564,15,2021-09-01 03:36:10.189154,11750
214656763,488076,11054,168,user_events,307374,11054,2472,9,2021-09-01 03:36:10.232951,11750
214656764,488076,11054,168,user_events,477941,11054,168,12,2021-09-01 03:36:10.300673,11750
214656765,488076,11054,168,user_events,399824,11054,9474,11,2021-09-01 03:36:10.340967,11750
215000213,389792,11492,175,user_events,514434,11492,6370,16,2021-09-03 03:41:36.985301,11096
215000214,389792,11492,175,user_events,453538,11492,2517,15,2021-09-03 03:41:36.988483,11096
215000215,389792,11492,175,user_events,426315,11492,175,15,2021-09-03 03:41:36.992115,11096
215000216,389792,11492,175,user_events,303578,11492,2469,9,2021-09-03 03:41:36.995465,11096
215000217,389792,11492,175,user_events,313598,11492,6379,14,2021-09-03 03:41:36.999579,11096
215000218,389792,11492,175,user_events,476665,249,168,14,2021-09-03 03:41:37.003778,11096
215000219,389792,11492,175,user_events,426518,243,2517,13,2021-09-03 03:41:37.007351,11096
215000220,389792,11492,175,user_events,514074,247,168,13,2021-09-03 03:41:37.010910,11096
215000221,389792,11492,175,user_events,334130,11339,175,12,2021-09-03 03:41:37.014492,11096
215000222,389792,11492,175,user_events,273033,11492,2469,7,2021-09-03 03:41:37.019408,11096
215000223,389792,11492,175,user_events,514473,11492,3028,10,2021-09-03 03:41:37.022877,11096
214656766,488076,11054,168,user_events,510822,11054,9474,4,2021-09-01 03:36:10.365322,11750
214656767,488076,11054,168,user_events,395707,11054,9474,11,2021-09-01 03:36:10.368755,11750
214656768,488076,11054,168,user_events,517716,11054,564,10,2021-09-01 03:36:10.372999,11750
214656769,488076,11054,168,user_events,377379,12256,1249,7,2021-09-01 03:36:10.376507,11390
215000224,389792,11492,175,user_events,268080,247,115,7,2021-09-03 03:41:37.026497,11096
215000225,389792,11492,175,user_events,426363,11492,2516,10,2021-09-03 03:41:37.029288,11096
215000226,389792,11492,175,user_events,449448,11179,2516,9,2021-09-03 03:41:37.032272,11096
215000227,389792,11492,175,user_events,476991,11339,175,9,2021-09-03 03:41:37.035424,11096
215000228,389792,11492,175,user_events,514709,11492,6379,9,2021-09-03 03:41:37.039209,11096
215000229,389792,11492,175,user_events,511933,248,175,9,2021-09-03 03:41:37.042535,11096
215000230,389792,11492,175,user_events,325519,11055,2469,9,2021-09-03 03:41:37.045558,11096
215000231,389792,11492,175,user_events,334365,11055,175,9,2021-09-03 03:41:37.049693,11096
215000232,389792,11492,175,user_events,512018,248,2468,9,2021-09-03 03:41:37.052951,11096
215000233,389792,11492,175,user_events,333508,11055,6370,9,2021-09-03 03:41:37.056615,11096
215000234,389792,11492,175,user_events,426766,247,115,9,2021-09-03 03:41:37.060488,11096
215000235,389792,11492,175,user_events,415410,248,2517,9,2021-09-03 03:41:37.063819,11096
215000236,389792,11492,175,user_events,512807,247,168,9,2021-09-03 03:41:37.067056,11096
215000237,389792,11492,175,user_events,380769,247,115,9,2021-09-03 03:41:37.070597,11096
215000238,389792,11492,175,user_events,476682,249,168,7,2021-09-03 03:41:37.074008,11096
215000239,254732,221,6284,user_events,478489,221,4558,62,2021-09-03 03:41:37.290261,128
215000240,254732,221,6284,user_events,278448,221,3602,43,2021-09-03 03:41:37.294856,128
215000241,254732,221,6284,user_events,280898,221,6950,36,2021-09-03 03:41:37.298091,128
215000242,254732,221,6284,user_events,284621,221,101,10,2021-09-03 03:41:37.301378,128
215000243,254732,221,6284,user_events,210434,221,151,30,2021-09-03 03:41:37.304627,128
215000244,254732,221,6284,user_events,283905,221,6950,28,2021-09-03 03:41:37.308743,128
215000245,254732,221,6284,user_events,293512,221,7828,25,2021-09-03 03:41:37.312788,128
215000246,254732,221,6284,user_events,301443,221,8446,20,2021-09-03 03:41:37.316507,128
215000247,254732,221,6284,user_events,410716,221,10591,19,2021-09-03 03:41:37.319767,128
214656770,488076,11054,168,user_events,464032,221,766,6,2021-09-01 03:36:10.380425,128
214656771,488076,11054,168,user_events,197547,11082,6635,4,2021-09-01 03:36:10.383988,11748
214656772,488076,11054,168,user_events,258405,11663,5508,3,2021-09-01 03:36:10.389641,11747
214656773,488076,11054,168,user_events,483394,221,766,5,2021-09-01 03:36:10.396251,128
214656774,488076,11054,168,user_events,498942,19,168,5,2021-09-01 03:36:10.401906,117
214656775,211348,11510,6280,user_events,343018,11510,6280,261,2021-09-01 03:36:10.888657,10049
214656776,211348,11510,6280,user_events,327190,11510,6280,223,2021-09-01 03:36:10.892403,10049
214656777,211348,11510,6280,user_events,261932,11510,5631,202,2021-09-01 03:36:10.895669,10049
214656778,211348,11510,6280,user_events,327355,11510,6280,92,2021-09-01 03:36:10.899536,10049
214656779,211348,11510,6280,user_events,258421,11510,6280,91,2021-09-01 03:36:10.902939,10049
214656780,211348,11510,6280,user_events,492515,11417,6912,70,2021-09-01 03:36:10.906457,10049
214656781,211348,11510,6280,user_events,447906,11510,5631,61,2021-09-01 03:36:10.912322,10049
215000248,254732,221,6284,user_events,301446,221,2079,18,2021-09-03 03:41:37.324292,128
215000249,254732,221,6284,user_events,455352,11161,168,6,2021-09-03 03:41:37.328322,128
215000250,254732,221,6284,user_events,434770,69,168,16,2021-09-03 03:41:37.332159,128
215000251,254732,221,6284,user_events,232324,221,8446,15,2021-09-03 03:41:37.335390,128
215000252,254732,221,6284,user_events,286302,221,12986,12,2021-09-03 03:41:37.338403,128
215000253,254732,221,6284,user_events,234717,209,8446,9,2021-09-03 03:41:37.341578,128
215000254,254732,221,6284,user_events,286303,221,11922,9,2021-09-03 03:41:37.345504,128
215000255,254732,221,6284,user_events,291213,221,6184,9,2021-09-03 03:41:37.349181,128
214656782,211348,11510,6280,user_events,291925,11510,6280,55,2021-09-01 03:36:10.915645,10049
215000256,254732,221,6284,user_events,511652,69,168,8,2021-09-03 03:41:37.355137,128
215000257,254732,221,6284,user_events,440354,69,168,8,2021-09-03 03:41:37.358851,128
215000258,254732,221,6284,user_events,455342,11161,168,8,2021-09-03 03:41:37.362441,128
215000259,254732,221,6284,user_events,291215,221,7821,6,2021-09-03 03:41:37.366301,128
215000260,254732,221,6284,user_events,481407,221,4558,6,2021-09-03 03:41:37.370148,128
215000261,254732,221,6284,user_events,440352,69,168,5,2021-09-03 03:41:37.373543,128
215000262,254732,221,6284,user_events,506355,11161,168,4,2021-09-03 03:41:37.376760,128
215000263,254732,221,6284,user_events,410673,221,6541,3,2021-09-03 03:41:37.381857,128
215000264,254732,221,6284,user_events,320376,221,8747,3,2021-09-03 03:41:37.385210,128
215000265,254732,221,6284,user_events,464032,221,766,3,2021-09-03 03:41:37.388516,128
215000266,254732,221,6284,user_events,221545,221,2079,3,2021-09-03 03:41:37.391297,128
215000267,254732,221,6284,user_events,440335,69,168,3,2021-09-03 03:41:37.394693,128
215000268,254732,221,6284,user_events,283494,11660,2641,2,2021-09-03 03:41:37.398290,11750
215000269,254732,221,6284,user_events,325991,10020,224,2,2021-09-03 03:41:37.401277,128
215000270,254732,221,6284,user_events,387100,221,3602,2,2021-09-03 03:41:37.404526,128
215000271,254732,221,6284,user_events,323010,221,1128,2,2021-09-03 03:41:37.407516,128
215117738,472245,12727,13992,user_events,475955,12727,13992,46,2021-09-03 04:16:32.719663,10049
215117739,472245,12727,13992,user_events,365114,12727,13992,30,2021-09-03 04:16:32.724479,10049
215117740,472245,12727,13992,user_events,240942,12727,9674,13,2021-09-03 04:16:32.728143,10049
215117741,472245,12727,13992,user_events,501470,11417,13369,17,2021-09-03 04:16:32.731515,10049
215000272,254732,221,6284,user_events,293507,221,6950,2,2021-09-03 03:41:37.410507,128
215117742,472245,12727,13992,user_events,375328,11417,2482,2,2021-09-03 04:16:32.734818,10049
215117743,472245,12727,13992,user_events,402628,12727,5628,9,2021-09-03 04:16:32.738282,10049
215117744,472245,12727,13992,user_events,492175,11417,13161,9,2021-09-03 04:16:32.741261,10049
215117745,472245,12727,13992,user_events,499780,11417,5756,2,2021-09-03 04:16:32.744180,10049
215117746,472245,12727,13992,user_events,484793,30,2373,7,2021-09-03 04:16:32.746949,101
215117747,472245,12727,13992,user_events,498211,2,23,5,2021-09-03 04:16:32.749981,101
215117748,472245,12727,13992,user_events,330855,11695,10992,3,2021-09-03 04:16:32.752949,10049
214656783,211348,11510,6280,user_events,432363,11417,10085,53,2021-09-01 03:36:10.919650,10049
214656784,211348,11510,6280,user_events,386133,11510,5631,43,2021-09-01 03:36:10.922981,10049
214656785,211348,11510,6280,user_events,255588,11510,6280,31,2021-09-01 03:36:10.926460,10049
214656786,211348,11510,6280,user_events,432367,11417,10085,30,2021-09-01 03:36:10.930500,10049
214656787,211348,11510,6280,user_events,338575,11470,5564,30,2021-09-01 03:36:10.934733,10049
214656788,211348,11510,6280,user_events,369029,11510,5631,29,2021-09-01 03:36:10.938377,10049
214656789,211348,11510,6280,user_events,499019,11417,5623,9,2021-09-01 03:36:10.942271,10049
214656790,211348,11510,6280,user_events,235120,11470,9016,22,2021-09-01 03:36:10.945573,10049
214656791,211348,11510,6280,user_events,492019,11417,13161,20,2021-09-01 03:36:10.949201,10049
214656792,211348,11510,6280,user_events,209897,11510,8371,20,2021-09-01 03:36:10.952233,10049
214656793,211348,11510,6280,user_events,295358,11510,6280,18,2021-09-01 03:36:10.955408,10049
214656794,211348,11510,6280,user_events,498302,11417,5623,17,2021-09-01 03:36:10.958781,10049
215000273,254732,221,6284,user_events,311257,221,3602,2,2021-09-03 03:41:37.413269,128
215000274,254732,221,6284,user_events,301508,221,6950,2,2021-09-03 03:41:37.416461,128
215000275,254732,221,6284,user_events,418627,221,7821,2,2021-09-03 03:41:37.420120,128
215000276,499744,36,46,user_events,484793,30,2373,114,2021-09-03 03:41:37.654850,101
215000277,499744,36,46,user_events,457497,30,2373,56,2021-09-03 03:41:37.658744,101
215000278,499744,36,46,user_events,462536,30,17,46,2021-09-03 03:41:37.662771,101
215000279,499744,36,46,user_events,457494,30,2373,40,2021-09-03 03:41:37.666452,101
215000280,499744,36,46,user_events,471357,36,46,37,2021-09-03 03:41:37.669701,101
214891159,257098,10053,10411,root_popularity,294438,11470,12105,2,2021-09-02 03:31:09.125851,10049
215117749,472245,12727,13992,user_events,489675,11695,10184,5,2021-09-03 04:16:32.755991,10049
215117750,472245,12727,13992,user_events,330079,11470,9016,2,2021-09-03 04:16:32.763716,10049
215117751,472245,12727,13992,user_events,487952,2,6,3,2021-09-03 04:16:32.766412,101
214546857,297166,11451,6656,user_events,265462,11451,6656,24,2021-08-30 04:12:38.350052,11390
214546858,297166,11451,6656,user_events,321826,11451,6667,21,2021-08-30 04:12:38.353512,11390
214546859,297166,11451,6656,user_events,470830,11451,8393,19,2021-08-30 04:12:38.356495,11390
214546860,297166,11451,6656,user_events,297168,11451,6656,11,2021-08-30 04:12:38.361014,11390
214546861,297166,11451,6656,user_events,321722,11451,6667,4,2021-08-30 04:12:38.367072,11390
214891160,287152,11515,6677,user_events,280604,11515,11030,45,2021-09-02 03:31:09.311562,11624
214891161,287152,11515,6677,user_events,504773,10343,12420,5,2021-09-02 03:31:09.315781,11750
214891162,287152,11515,6677,user_events,393292,12609,3156,2,2021-09-02 03:31:09.325860,11750
214891163,287152,11515,6677,user_events,490753,32,286,2,2021-09-02 03:31:09.333050,121
214891164,287152,11515,6677,root_popularity,225772,11628,9217,9,2021-09-02 03:31:09.439532,11624
214891165,287152,11515,6677,root_popularity,283690,13293,11798,12,2021-09-02 03:31:09.444596,11624
214891166,287152,11515,6677,root_popularity,415298,10106,6676,11,2021-09-02 03:31:09.449301,11624
214891167,287152,11515,6677,root_popularity,273201,11739,11322,9,2021-09-02 03:31:09.453820,11624
214891168,287152,11515,6677,root_popularity,423306,11803,17169,8,2021-09-02 03:31:09.457920,11624
214656795,211348,11510,6280,user_events,359665,11510,10728,16,2021-09-01 03:36:10.961345,10049
214656796,211348,11510,6280,user_events,447947,11510,15196,16,2021-09-01 03:36:10.964123,10049
214891169,287087,11548,286,user_events,287090,11548,286,40,2021-09-02 03:31:09.633203,121
215000281,499744,36,46,user_events,457498,30,2373,37,2021-09-03 03:41:37.673164,101
215000282,499744,36,46,user_events,357579,36,38,24,2021-09-03 03:41:37.676593,101
215000283,499744,36,46,user_events,457500,30,2373,35,2021-09-03 03:41:37.679707,101
215000284,499744,36,46,user_events,462924,30,2373,31,2021-09-03 03:41:37.683176,101
215000285,499744,36,46,user_events,496326,5,93,28,2021-09-03 03:41:37.687117,101
215000286,499744,36,46,user_events,469896,5,17,25,2021-09-03 03:41:37.690459,101
215000287,499744,36,46,user_events,387017,5,17,15,2021-09-03 03:41:37.700524,101
215000288,499744,36,46,user_events,461231,36,1214,21,2021-09-03 03:41:37.707284,101
215000289,499744,36,46,user_events,457496,30,2373,20,2021-09-03 03:41:37.710743,101
215000290,499744,36,46,user_events,472798,30,17,17,2021-09-03 03:41:37.714675,101
215000291,499744,36,46,user_events,493537,33,18658,17,2021-09-03 03:41:37.718776,101
215000292,499744,36,46,user_events,472795,30,17,16,2021-09-03 03:41:37.722928,101
215000293,499744,36,46,user_events,386053,5,93,11,2021-09-03 03:41:37.727912,101
215000294,499744,36,46,user_events,329467,13,116,10,2021-09-03 03:41:37.732361,101
215000295,499744,36,46,user_events,519363,30,131,15,2021-09-03 03:41:37.736403,101
215000296,499744,36,46,user_events,335338,36,241,9,2021-09-03 03:41:37.740296,101
215000297,499744,36,46,user_events,385039,10,23,9,2021-09-03 03:41:37.744243,101
215000298,499744,36,46,user_events,394603,9,172,9,2021-09-03 03:41:37.748695,101
215000299,499744,36,46,user_events,394591,9,46,9,2021-09-03 03:41:37.752427,101
215000300,499744,36,46,user_events,330444,27,46,8,2021-09-03 03:41:37.756183,101
215000301,499744,36,46,user_events,313418,36,46,8,2021-09-03 03:41:37.760305,101
215000302,499744,36,46,user_events,462722,30,23,12,2021-09-03 03:41:37.765111,101
215000303,499744,36,46,user_events,471369,71,6,11,2021-09-03 03:41:37.770665,101
215000304,499744,36,46,user_events,248486,36,2306,8,2021-09-03 03:41:37.774531,101
215000305,499744,36,46,user_events,457933,13,116,11,2021-09-03 03:41:37.778101,101
215000306,499744,36,46,user_events,467767,13,46,11,2021-09-03 03:41:37.781851,101
215000307,499744,36,46,user_events,394843,5,17,7,2021-09-03 03:41:37.786382,101
215000308,499744,36,46,user_events,320602,5,17,7,2021-09-03 03:41:37.789634,101
215000309,499744,36,46,user_events,158638,36,239,7,2021-09-03 03:41:37.793217,101
215000310,499744,36,46,user_events,193423,36,2369,7,2021-09-03 03:41:37.797729,101
215000311,499744,36,46,user_events,475443,10,597,10,2021-09-03 03:41:37.801930,101
